"","assembly_id","rDNA_copynumber","taxid","superkingdom","supergroup","kingdom","phylum","class","order","family","genus","species"
"10580","GCA_026170135",2,318829,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia","Pyricularia oryzae"
"10581","GCA_026170545",27,211600,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Piciformes","Picidae","Melanerpes","Melanerpes formicivorus"
"10582","GCA_026170555",28,211600,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Piciformes","Picidae","Melanerpes","Melanerpes formicivorus"
"10583","GCA_026182355",2,2715443,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hemiptera","Hermatobatidae","Hermatobates","Hermatobates lingyangjiaoensis"
"10584","GCA_026184415",1,47278,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales i.s.","Trichothecium","Trichothecium roseum"
"10585","GCA_026184515",3,230839,"Eukaryota","SAR","Stramenopiles","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","Peronosclerospora","Peronosclerospora sorghi"
"10586","GCA_026184775",1,2771,"Eukaryota","Archaeplastida","Rhodophyta","Rhodophyta","Bangiophyceae","Cyanidiales","Cyanidiaceae","Cyanidium","Cyanidium caldarium"
"10587","GCA_026210745",1,63378,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Exobasidiaceae","Exobasidium","Exobasidium rhododendri"
"10588","GCA_026210795",4,588596,"Eukaryota","Opisthokonta","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus irregularis"
"10589","GCA_026212275",25,69319,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Microplitis","Microplitis demolitor"
"10590","GCA_026212305",1,120297,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"10591","GCA_026212405",7,41233,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Petrea","Petrea volubilis"
"10592","GCA_026212835",1,223485,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Accipitriformes","Accipitridae","Geranoaetus","Geranoaetus albicaudatus"
"10593","GCA_026213095",1,40145,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma matsutake"
"10594","GCA_026213115",4,13708,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tagetes","Tagetes erecta"
"10595","GCA_026213295",1,1042646,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus"
"10596","GCA_026214975",20,50765,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Gentiana","Gentiana macrophylla"
"10597","GCA_026216705",5,29722,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus tricolor"
"10598","GCA_026225675",1,252598,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces boulardii (nom. inval.)"
"10599","GCA_026225685",6,4787,"Eukaryota","SAR","Stramenopiles","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora infestans"
"10600","GCA_026225705",1,51453,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma reesei"
"10601","GCA_026225735",1,51453,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma reesei"
"10602","GCA_026225795",117,112509,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Hordeum","Hordeum vulgare"
"10603","GCA_026225805",137,4513,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Hordeum","Hordeum vulgare"
"10604","GCA_026225825",9,434235,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Pistacia","Pistacia integerrima"
"10605","GCA_026225885",2,313031,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Colletidae","Hylaeus","Hylaeus anthracinus"
"10606","GCA_026225935",1,150288,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Gobiiformes","Gobiidae","Boleophthalmus","Boleophthalmus pectinirostris"
"10607","GCA_026225975",1,2867042,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Clarireedia","Clarireedia hainanense"
"10608","GCA_026226015",1,2867042,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Clarireedia","Clarireedia hainanense"
"10609","GCA_026226035",1,2211668,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Clarireedia","Clarireedia monteithiana"
"10610","GCA_026226085",29,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10611","GCA_026226095",19,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10612","GCA_026226105",12,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10613","GCA_026226175",1,2860823,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Clarireedia","Clarireedia paspali"
"10614","GCA_026226635",39,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10615","GCA_026226675",16,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10616","GCA_026226685",10,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10617","GCA_026226695",72,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10618","GCA_026226705",51,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10619","GCA_026228945",33,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10620","GCA_026229545",4,434234,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Pistacia","Pistacia atlantica"
"10621","GCA_026229635",23,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10622","GCA_026229665",33,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10623","GCA_026229685",25,4577,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Zea","Zea mays"
"10624","GCA_026229845",1,1214568,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe amygdali"
"10625","GCA_026229875",1,72712,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"10626","GCA_026229895",16,1306861,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum tanaceti"
"10627","GCA_026230005",2,71755,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Gila","Gila orcuttii"
"10628","GCA_026230025",2,71755,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Cypriniformes","Leuciscidae","Gila","Gila orcuttii"
"10629","GCA_026230105",15,1163346,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda sublineata"
"10630","GCA_026230125",5,217247,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda elongata"
"10631","GCA_026230145",12,217247,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda elongata"
"10632","GCA_026230165",10,1163346,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda sublineata"
"10633","GCA_026250545",13,1163345,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda carinulata"
"10634","GCA_026250575",16,1163345,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Diorhabda","Diorhabda carinulata"
"10635","GCA_026256485",2,286459,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Syrphidae","Episyrphus","Episyrphus balteatus"
"10636","GCA_026257165",1,383670,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Telfairia","Telfairia occidentalis"
"10637","GCA_026258425",3,64660,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum decastes"
"10638","GCA_026259265",3,63405,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Microsporum","Microsporum canis"
"10639","GCA_026259275",1,5548,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma longibrachiatum"
"10640","GCA_026259285",1,63405,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Microsporum","Microsporum canis"
"10641","GCA_026259295",3,63405,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Microsporum","Microsporum canis"
"10642","GCA_026259555",4,182944,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Parulidae","Protonotaria","Protonotaria citrea"
"10643","GCA_026259575",5,8845,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser cygnoides"
"10644","GCA_026260275",1,120297,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"10645","GCA_026260285",1,328473,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum sansevieriae"
"10646","GCA_026260435",5,7798,"Eukaryota","Opisthokonta","Metazoa","Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus","Squalus suckleyi"
"10647","GCA_026260535",1,120297,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"10648","GCA_026261755",1,5061,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger"
"10649","GCA_026261775",1,318829,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae","Pyricularia","Pyricularia oryzae"
"10650","GCA_026261815",3,1780129,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Monarchidae","Monarcha","Monarcha castaneiventris"
"10651","GCA_026261825",27,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10652","GCA_026261845",33,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10653","GCA_026261875",51,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10654","GCA_026261895",56,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10655","GCA_026261945",1,71354,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana"
"10656","GCA_026261985",90,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10657","GCA_026262015",50,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10658","GCA_026262045",5,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10659","GCA_026262055",59,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10660","GCA_026262095",55,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10661","GCA_026262135",35,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10662","GCA_026262165",15,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10663","GCA_026262175",27,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10664","GCA_026262215",21,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10665","GCA_026262265",35,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10666","GCA_026262305",71,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10667","GCA_026262315",30,3656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis melo"
"10668","GCA_026262555",2,29058,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Helicoverpa","Helicoverpa armigera"
"10669","GCA_026283585",1,313075,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Colletidae","Hylaeus","Hylaeus volcanicus"
"10670","GCA_026283605",1,1233435,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Ganoderma","Ganoderma lingzhi"
"10671","GCA_026283635",1,176014,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Psittaciformes","Psittacidae","Ara","Ara macao"
"10672","GCA_026283785",1,176022,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Psittaciformes","Psittacidae","Coracopsis","Coracopsis vasa"
"10673","GCA_026284005",1,1269715,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycetes","Urocystidales","Glomosporiaceae","Thecaphora","Thecaphora frezii"
"10674","GCA_026284195",1,5061,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus niger"
"10675","GCA_026284765",1,211510,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Psittaciformes","Psittacidae","Thectocercus","Thectocercus acuticaudatus"
"10676","GCA_026289955",2,233271,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Araneae","Araneidae","Argiope","Argiope argentata"
"10677","GCA_026290005",8,156851,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","Latrodectus geometricus"
"10678","GCA_026315105",80,7004,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Orthoptera","Acrididae","Locusta","Locusta migratoria"
"10679","GCA_026319125",1,2664923,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum noveboracense"
"10680","GCA_026319135",1,1215361,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum nupharicola"
"10681","GCA_026319145",1,710243,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum fioriniae"
"10682","GCA_026319165",2,710243,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum fioriniae"
"10683","GCA_026319225",2,1215361,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum nupharicola"
"10684","GCA_026401105",5,101201,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma asperellum"
"10685","GCA_026401115",1,63592,"Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Chlorodendrophyceae","Chlorodendrales","Chlorodendraceae","Tetraselmis","Tetraselmis chuii"
"10686","GCA_026401125",18,138955,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vigna","Vigna unguiculata"
"10687","GCA_026401145",3,34771,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Semionotiformes","Lepisosteidae","Lepisosteus","Lepisosteus osseus"
"10688","GCA_026401175",1,1567482,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma afroharzianum"
"10689","GCA_026401185",1,490622,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma arundinaceum"
"10690","GCA_026401215",1,202914,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma erinaceum"
"10691","GCA_026401225",1,702382,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma asperelloides"
"10692","GCA_026401235",1,29875,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma virens"
"10693","GCA_026401285",1,1567482,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma afroharzianum"
"10694","GCA_026401295",1,1567482,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma afroharzianum"
"10695","GCA_026413185",22,3893,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pueraria","Pueraria montana"
"10696","GCA_026413205",1,2918857,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Psittaciformes","Psittacidae","Pyrrhura","Pyrrhura chapmani"
"10697","GCA_026413225",1,73107,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Gruiformes","Otididae","Otis","Otis tarda"
"10698","GCA_026413405",1,1260839,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Sciaridae","Phytosciara","Phytosciara flavipes"
